price,dist_from_cent
58423,.13265586
72803,.090030596
41999,.1057302
46913,.11470793
28236,.25658241
21255,.22086315
40455,.19092879
58902,.081569925
53705,.11929975
39265,.11745954
111453,.018112943
87617,.14222954
79191,.061418809
95113,.051161315
61210,.05611201
55075,.10207922
31400,.13510063
40556,.053430393
35503,.13585472
49213,.17140056
51613,.1541567
76084,.069986448
32574,.16624817
21646,.22462822
47891,.1925547
47481,.16895357
70403,.077456251
21526,.20528613
49604,.099964097
67842,.086710952
82308,.038002815
42867,.16461678
103978,.043847878
39604,.21463104
79077,.070488185
57436,.062614366
35558,.30612388
29276,.21618085
47393,.16895357
70806,.06089757
54280,.084979646
67447,.080207504
37186,.14188963
33484,.21791182
27028,.23888169
50295,.28507173
76800,.048653178
47202,.11502985
49313,.10935033
54281,.10058079
91588,.053957909
44716,.069631159
42430,.10653698
37572,.25679958
43785,.16895357
38327,.15548973
50808,.083697401
41093,.085812293
66793,.090296924
51441,.062159024
95127,.03530962
68868,.12316986
44951,.28825912
29496,.072280511
35658,.15760934
96335,.047498636
48936,.076252669
30889,.14983308
67112,.14357051
37861,.13160366
123142,.042784821
96193,.045593027
24352,.16288994
52449,.2245754
40252,.084927745
43991,.077125818
45520,.077682413
31383,.11920024
37552,.17276537
20274,.38864535
40738,.07077843
80702,.11428517
68170,.047856767
68918,.093490802
52045,.074942067
35708,.16113861
60778,.060914665
32049,.2741614
32248,.17774865
53399,.040529151
125001,.14222954
51457,.13870379
80692,.063112997
39566,.15605947
73685,.10513231
65318,.063477136
46570,.10565563
60607,.065770037
58485,.094900817
67523,.064394347
87421,.056482621
44341,.077236138
90660,.092941634
34186,.1578335
54032,.097925566
59476,.10395695
42395,.15299439
35618,.1843998
84360,.11773161
36134,.22103018
42132,.15317658
94546,.054418426
50746,.13899606
110860,.050866894
61007,.09894529
40250,.14687507
23587,.34925634
28146,.21094462
64274,.045850348
87620,.11315357
56250,.044294551
50736,.075282358
87457,.11563998
89856,.034886125
80601,.026618522
29008,.17696761
60447,.09894529
45034,.10043537
43876,.10034677
108958,.044422515
64773,.096596539
41620,.1468984
47870,.095768496
50023,.10034677
103817,.07241834
19114,.24269749
32888,.15129079
72201,.045850348
29788,.16965559
70186,.063473403
24859,.29247832
40632,.24922635
25548,.14872439
111446,.068242483
83525,.11538474
22746,.17650905
52239,.077682413
32848,.28286436
63659,.10004253
81476,.028397007
41551,.10998849
40159,.31919599
48983,.13633496
42333,.16953559
36432,.16953559
30044,.21461198
49809,.093517676
49796,.096331753
63442,.086324543
45018,.10043537
98462,.049359396
41103,.082526445
78125,.086504303
103777,.14222954
50820,.11712361
77650,.039761487
26100,.22462822
39243,.083677411
52389,.081586406
48354,.087480836
87159,.057115994
72105,.077443801
80043,.057670396
58488,.07225322
54611,.072477967
61681,.090334743
50389,.1297815
44706,.16275653
68133,.080089003
37041,.22999197
59143,.11079807
42278,.15599197
72363,.063477136
64913,.078297064
42995,.089741126
79105,.033320025
27858,.19472161
75686,.052987278
72290,.11289871
105379,.14222954
44828,.17295977
55926,.079481155
29690,.30890888
55562,.048381127
40307,.18362977
35458,.16671976
77475,.069387428
78750,.079316668
80365,.045593027
27810,.20505206
75857,.045593027
95074,.081541002
79767,.098493576
45173,.05744718
72392,.086788297
42048,.064063497
34106,.11561567
39536,.17223275
24465,.15438706
79527,.063185781
33393,.27658826
39907,.17295977
35602,.27705938
54380,.12377556
70432,.031069059
67709,.079974681
49862,.091924779
35911,.18303619
69786,.14686801
45069,.069048598
92525,.14222954
36782,.17353821
32474,.18067881
84797,.04125363
35635,.15299439
53514,.053199984
45448,.11753294
22180,.14393766
71991,.10218775
29815,.15464978
32408,.20479365
78916,.061546329
44095,.084745392
64662,.063305154
26564,.1919015
40798,.11911976
49809,.090410851
28184,.16856652
30852,.32972977
58420,.11364633
55473,.037166551
38117,.17789842
40000,.18462066
60117,.071600601
36700,.26599863
32838,.076721191
30295,.18026124
53052,.11260749
27146,.14983308
35715,.1196658
42659,.17295977
35985,.17488001
77804,.092424609
44239,.093343079
25688,.34897172
58684,.1006599
26177,.16160578
30000,.27705938
60199,.096706845
51128,.069048598
82300,.23293982
25339,.20015919
59341,.10116214
62392,.079251178
37084,.07077843
35988,.1215343
87994,.11208864
31885,.093683489
50862,.04861832
60269,.12429241
38830,.26298618
53651,.048381127
54013,.05007638
26405,.33220449
46068,.15605947
74740,.037325203
62540,.11341457
51098,.16895357
52580,.081893563
33681,.30890888
45161,.1942621
26353,.22400957
65902,.11057125
84157,.064920969
66832,.084684484
111965,.059523959
47339,.087693639
122290,.043853492
56227,.096112087
40288,.17098524
37087,.11409625
56273,.13870075
24249,.22220816
40081,.15548973
27410,.31407049
33258,.13874821
30659,.14862245
52535,.064138308
23559,.21604897
105166,.028867165
32433,.27658826
60028,.11325589
32703,.27658826
34358,.1314498
38027,.15300088
38524,.21618085
70139,.021733724
26330,.18786727
92825,.043847878
63593,.077419735
36071,.15300088
36589,.22778612
67445,.073967174
76891,.080207504
52138,.094267473
36015,.15328698
61960,.095866546
44973,.073231168
59316,.094766945
83529,.076842278
33193,.19848308
50989,.089428701
46278,.11543877
37163,.17623742
49947,.10281185
85932,.095897615
69943,.14357051
43936,.10068417
62102,.062824227
59043,.13247891
26154,.16965559
41735,.1942621
67956,.063477136
44273,.061636865
36000,.18795305
43653,.07513427
45390,.1726651
31934,.1695877
45431,.12402684
50227,.082921736
23278,.19685963
51478,.099918887
34559,.16160578
40794,.14286155
58962,.11929975
27802,.14983308
43496,.11604624
58242,.091924779
70037,.11746532
85715,.053451095
42950,.15677159
71760,.044024538
32566,.15677159
52293,.04879453
148149,.056754097
38427,.1726651
39838,.2341917
38357,.18795305
81110,.032479536
50658,.067111231
46203,.061202899
76523,.06106814
26371,.27717566
67268,.041930597
56096,.064640328
35675,.22071774
67648,.11057125
47644,.067111231
59179,.077456251
46895,.16389111
65392,.16509607
31992,.18783741
81912,.036932383
49151,.16999878
29561,.13718882
50770,.10520025
48728,.096412338
44286,.2034872
55046,.16575104
65003,.060051117
118858,.042784821
68864,.059542086
77613,.080089003
36117,.15462208
33489,.17310977
55556,.16575104
55414,.09773235
57318,.1187865
18270,.20015919
56199,.13247891
50946,.083473809
30476,.14167741
36158,.10432252
55814,.092696317
55568,.092696317
43585,.10058079
50073,.17295977
43505,.11502985
64199,.06425485
41363,.089990944
47837,.08694578
70324,.046388898
133034,.047887415
101180,.041489471
18285,.29034591
46439,.11260749
29635,.1778312
86791,.017796066
30764,.16163282
37420,.11915993
40896,.05960146
55259,.14379799
43592,.16389111
50925,.082921736
41815,.093325324
52988,.090166114
31112,.21618085
43686,.17534089
43250,.1942621
30429,.18795305
33745,.077994756
37206,.22518913
46141,.063342176
26746,.22230196
61315,.094025433
27612,.347399
43059,.17699479
25662,.089514494
90141,.042329073
70652,.16186476
77271,.13340132
60000,.11428517
43739,.14683865
66920,.082538217
37293,.19270238
67444,.095340051
33912,.15599197
90970,.11342264
27924,.13877653
86207,.066552915
80682,.083207011
37143,.19198975
41911,.19017102
43743,.1314498
84418,.10340205
44943,.065550424
26912,.13916633
21507,.21604897
33279,.16025303
42811,.11891428
75443,.12406052
96586,.069986448
60556,.034281444
74698,.067032851
48832,.056495059
36066,.1843998
39270,.16979441
55383,.047802806
68619,.088626951
30338,.14862245
34436,.18136118
52181,.078644648
72333,.025182869
28084,.31407049
66831,.10393148
40417,.17223275
32028,.20376088
94210,.10920221
52523,.087480836
59005,.26168391
88046,.066552915
49950,.10667834
45347,.18921572
55715,.080086276
39512,.16461678
87809,.04861619
84058,.023016023
30000,.11059371
41838,.15402982
84329,.12927417
48544,.11363873
29073,.31407049
15738,.30199575
49292,.079068415
26991,.2261422
100104,.035396922
24834,.22222683
69618,.037512753
39495,.070762582
69140,.11800432
40771,.035483569
39751,.22518913
24340,.3292622
60470,.15988703
36331,.13018
36306,.17241415
43508,.11648692
100156,.091534019
63992,.11267242
35250,.11397994
30153,.24012728
48907,.12056673
45139,.17582534
40174,.10588952
37637,.22253333
47180,.06701193
43111,.1942621
34386,.31152171
98532,.14222954
34717,.180586
36915,.22103018
45648,.1786983
35169,.17806952
53062,.2245754
60024,.092227399
25151,.33381167
39920,.19316161
48300,.10068417
33841,.1695877
24624,.16651168
51945,.28177112
25192,.18195669
51995,.074942067
67854,.065770037
29626,.1196658
55510,.077984288
48076,.097467408
72087,.054785538
52465,.1378803
51175,.12352856
93711,.089806668
44622,.06701193
30159,.27705938
77145,.080207504
36193,.075242653
29866,.19462843
79730,.075365804
45036,.1925547
97862,.046325535
29457,.18783741
37231,.14167741
40984,.16461678
43945,.088306777
34286,.21618085
62574,.063477136
30391,.09133628
34381,.24881363
30288,.15621954
43702,.14519642
36797,.11683262
121622,.042784821
68048,.069552645
42804,.072477967
68179,.17984819
62469,.086615644
85544,.026244443
103577,.038138401
149467,.047887415
76656,.053561606
56926,.21024652
50359,.11929975
34077,.14167741
85181,.11164672
31317,.19067228
27115,.13894179
31140,.099156335
66911,.070297271
40567,.15956978
51777,.17140056
29233,.30890888
92031,.049481463
30834,.14804795
74301,.079974681
74896,.082738303
42435,.18836261
95510,.047498636
80059,.053957909
30112,.19848308
46000,.057788532
46255,.075282358
47340,.093828991
43108,.15140198
36427,.17789842
46630,.18836261
33164,.17720029
42254,.062104106
75065,.029899642
21277,.31919599
70859,.11091308
31487,.18795305
36443,.14496036
33784,.20682298
43184,.088497505
65843,.14357051
49975,.079457045
20258,.19710304
45650,.073576391
41939,.19370729
31905,.1741318
48448,.099771857
38159,.084164374
50083,.06441018
66112,.063477136
101769,.14222954
27012,.25629669
40050,.069786042
70824,.073360868
32367,.18593471
42031,.19671032
34091,.077994756
43043,.16396689
37470,.16146977
41647,.15000014
89888,.12851802
23254,.18786727
28897,.21094462
43810,.078374878
76976,.088958234
63902,.041930597
36429,.15812102
36626,.23468967
31866,.19614691
67413,.074614756
39769,.14377905
39859,.28107238
49130,.16575104
37401,.2376917
32012,.22071774
25285,.25519142
51714,.17140056
41675,.1508549
54037,.16922528
63284,.040983386
29915,.28076428
33836,.24451543
37877,.16953559
33093,.20666194
89757,.045032512
81390,.045032512
30705,.12829348
48161,.12839411
65122,.05216435
36249,.18783741
29230,.1144057
64109,.042509016
66581,.080089003
59349,.090030596
65385,.028542902
42294,.083697401
74194,.086536773
25283,.32562646
67022,.18980895
50486,.087118909
36945,.15807052
54980,.12056673
48000,.075623512
29881,.2741614
45854,.063342176
31327,.1946363
27890,.14983308
32739,.1748565
74546,.078297064
56630,.071655281
42410,.12721784
52267,.094267473
78052,.0305872
62632,.080207504
35821,.1144057
96861,.07241834
55771,.043768492
61272,.048381127
37630,.16671976
46339,.07225322
51905,.076646887
59799,.095866546
52073,.095532067
34765,.11815983
39216,.16291885
38469,.23193672
43543,.091089912
81188,.056180663
31457,.15061843
35730,.32755166
54223,.19263294
70072,.042946335
25982,.20213325
31385,.27705938
64546,.069986448
31756,.15141001
76935,.073965877
55277,.071965337
75438,.082619794
82951,.045032512
101004,.038316149
49580,.11418016
25164,.19902554
71990,.028328368
25336,.3011615
52193,.11862291
33435,.21461198
42934,.1942621
54946,.06492082
46522,.1057302
44478,.06970001
82284,.092424609
67130,.079974681
28004,.17720029
51187,.10068417
55061,.05007638
50464,.10281185
62283,.049872145
23315,.14872439
39648,.100665
73371,.02896986
40018,.31152171
51743,.064357698
37214,.14368862
79803,.085142262
109818,.034886125
56289,.23293982
42474,.20170982
29969,.09133628
51842,.10175014
60846,.084979646
61397,.041298412
51257,.10667834
35942,.09133628
29792,.1503025
73095,.043461338
40217,.085688584
71861,.11746532
33000,.2135146
106334,.042182587
123238,.11875934
29058,.095793352
122121,.063906342
33109,.27658826
129311,.11875934
48649,.082102567
61873,.090030596
42593,.12454022
78736,.082738303
59908,.059978709
97615,.065841213
41279,.28825912
43700,.093310267
51250,.033970516
75018,.063185781
25556,.3011615
38870,.30612388
34584,.1503025
40918,.19528204
34660,.17310977
83476,.055519078
68746,.054171689
23847,.29842964
25559,.32823795
56288,.12958829
11594,.14393766
38578,.15555148
40290,.27256942
47435,.12323736
57378,.11712361
94424,.043847878
66720,.082634978
26828,.14872439
73151,.07720691
43591,.1925547
46916,.093343079
51499,.11562433
44688,.15548973
74656,.076703854
72000,.11746532
47136,.090697259
40837,.10655848
56105,.051745623
40615,.15000014
62079,.15725905
37852,.093263358
73151,.031172507
31413,.14862245
33151,.26599863
41677,.11911976
37792,.11915993
38077,.1314498
65953,.091977477
36067,.17899558
43724,.16146977
54841,.041122627
34561,.19370729
42274,.18752843
26862,.32562646
43736,.093612045
60280,.080290921
40879,.10263998
27929,.16254599
35715,.1778312
47741,.14319465
51392,.066766955
50983,.087335482
36005,.11397994
53485,.041122627
63129,.11636671
50039,.058236625
78872,.11091308
31250,.18618856
30659,.14014469
29869,.30890888
27273,.15328698
47920,.10765718
45150,.19318959
127690,.045711711
43441,.087916009
46667,.072477967
45256,.17295977
38131,.11683262
34343,.21716492
47223,.095238976
42038,.11027443
33196,.1511663
32021,.14102307
83767,.098538488
51429,.057759836
56797,.081606559
33017,.3289209
26054,.19067228
50159,.091924779
42511,.24485461
40000,.093393482
55783,.099597469
70441,.11428517
34953,.11915993
92743,.098326281
53500,.071840011
51657,.058488127
34071,.17806952
22081,.3292622
32244,.14862245
93342,.07937713
58475,.10598321
59428,.085625745
44153,.11409625
82695,.064234674
84672,.041760683
55224,.051921256
50323,.060624208
40499,.18778384
53552,.093079701
29718,.19472161
24902,.18786727
25005,.22230196
38037,.15504058
30197,.23151669
52280,.061202899
48307,.10575505
96882,.069663212
43326,.093343079
37870,.16025303
48616,.14102307
70660,.10685483
47428,.076143913
40352,.16216478
55230,.074942067
68911,.090244785
26023,.27224958
50312,.068473376
64000,.029270576
48822,.11929975
61743,.079068415
25036,.14393766
30000,.14014469
48979,.27299008
41755,.052689873
38603,.16953559
63270,.062614366
34602,.18370315
1204,.14393766
53939,.13160366
58332,.11079807
28908,.22108126
35724,.18462066
68370,.045348834
33703,.075242653
40607,.15570529
46313,.089400098
47374,.12323736
37004,.13018
36298,.099156335
91683,.072041459
33905,.33082056
82112,.03296401
51760,.12842344
77283,.043395516
33463,.11412446
39906,.073593765
47657,.14887954
50893,.078940913
75688,.14357051
61788,.050769564
101868,.054274838
64328,.11156111
39895,.086272329
91006,.051161315
67353,.067186289
79945,.031788956
94278,.031788956
44067,.068107739
44067,.068107739
69439,.048808128
50346,.093517676
56087,.088249929
61238,.026339857
33317,.1144057
46169,.2452973
94776,.021749638
54324,.10513231
51709,.09295994
50773,.186564
66929,.049215063
66280,.084288776
35174,.22518913
110359,.011611667
40339,.23521836
48049,.089428701
60772,.11391241
52526,.17043655
35667,.11900812
68419,.076360203
61154,.046841707
40634,.1942621
50029,.1006599
79522,.064134397
88556,.025834383
65754,.095741928
65769,.054155692
56186,.074925125
63790,.033530392
63173,.14686801
54348,.14804795
59338,.083438583
86339,.07241834
31619,.15141001
86667,.033132866
28640,.32823795
51852,.07077843
82353,.063097022
32155,.15812102
51939,.11621124
39216,.2341917
33629,.18018417
21835,.29034591
39166,.15991637
79676,.036903907
66139,.14686801
44026,.096138984
48409,.091546275
69436,.001467675
50437,.093079701
30132,.22400957
116233,.034218125
33353,.16117391
55489,.19316161
29363,.17892423
48982,.075282358
58732,.20602287
49010,.1189234
70329,.071655281
56389,.039597094
33316,.1748565
123326,.019642936
38379,.09295994
64953,.10116214
35619,.082779415
42127,.19318959
44844,.062104106
50201,.11420991
60288,.15725905
24105,.22715726
41453,.18400136
93034,.096069582
41122,.14464299
54659,.10272111
26770,.20038997
45413,.093343079
71898,.032479536
46509,.094540752
38319,.13721491
45085,.17140056
41071,.16684662
54314,.047411386
50411,.075877883
56130,.16088313
99834,.066552915
101718,.058711749
31584,.26599863
50405,.099771857
26887,.14983308
48348,.12005953
21560,.28939563
31756,.14014469
86855,.048675686
22791,.15615946
40300,.13501692
25898,.22133213
61105,.063477136
35002,.11059371
33492,.14987773
96278,.086047381
63248,.042509016
43057,.080301471
44460,.095992707
56534,.042509016
47390,.18400136
59053,.042705428
40046,.16113861
45241,.29553887
57627,.063413911
28371,.16160578
50676,.071840011
27392,.16160578
35852,.19586861
40593,.12721784
91640,.0077583985
28937,.1946363
90652,.022142392
44701,.13454849
78588,.092424609
38386,.17495407
65385,.075314231
30049,.31407049
53188,.18980895
42064,.17276537
92121,.10532254
72049,.022995198
61851,.089710079
33642,.11683262
36347,.22518913
52040,.077705778
32983,.24909854
60779,.059691582
30533,.21653786
71919,.086788297
74075,.061198458
63119,.091905273
37261,.17623742
38602,.15254439
87795,.056482621
50848,.12265059
37073,.10099443
36122,.10655848
85720,.096548147
56647,.082526445
24656,.18026124
44021,.10653698
35846,.16360681
41291,.10655848
66426,.044521663
35715,.25658241
69984,.063477136
61495,.15725905
46524,.19671032
40423,.14459385
51366,.186564
58028,.080048516
43894,.054524418
56566,.12958829
75546,.078585118
40692,.12854144
34206,.16117391
54489,.1278083
74686,.096624978
96775,.069663212
51382,.08730001
49615,.13999762
65565,.037929948
78182,.051014457
21120,.35041502
48909,.080301471
38234,.18795305
38183,.21463104
65153,.080089003
94379,.059691582
97025,.047498636
59082,.032488599
44000,.14887954
31263,.16160578
33912,.11059371
66458,.046120767
22500,.26279259
33536,.07077843
69011,.067249097
118199,.052003492
53351,.073739447
70523,.067186289
76664,.088958234
44147,.2452973
56174,.08730001
64022,.038963821
125570,.099594012
51256,.11102022
65481,.13278088
31829,.11789448
37935,.11915993
122103,.11875934
40653,.15039957
59844,.080927819
59141,.071600601
73634,.046284661
42181,.1942621
20000,.34897172
38402,.1778312
86189,.028328368
82995,.08057221
56889,.10598321
44033,.084048964
55682,.20682298
30029,.099156335
42718,.14887954
43807,.10667834
39136,.17012763
55689,.055060703
61750,.050769564
36446,.15254439
28806,.20038997
47089,.15812102
57363,.094012484
63357,.16575631
22721,.14167741
25839,.22230196
60912,.071628414
79776,.043461338
38462,.22071774
47632,.070999347
44728,.11325589
77839,.07937713
58966,.029270576
79530,.028153084
61300,.11079807
73688,.063477136
39176,.17276537
43889,.069256343
106270,.051161315
42396,.11260749
76037,.094900817
27428,.31919599
51431,.11326958
38254,.15677159
52778,.11260749
64760,.064509526
81786,.035028096
67708,.075226039
76816,.044783294
36253,.17071325
66239,.10786584
34115,.18018417
48539,.088497505
30981,.33067173
38334,.089730009
32143,.26599863
56229,.042509016
29120,.17353821
69399,.060198061
44354,.16719888
59134,.11079807
34317,.11915993
56294,.071655281
28798,.29842964
43817,.090738498
59215,.080048516
64456,.037325203
88899,.026618522
50000,.085625745
35313,.1726651
30141,.16485927
80322,.066244759
40620,.19525337
43846,.093612045
51995,.089485228
84935,.07720691
63657,.084288776
45872,.17140056
27331,.20213325
79405,.03234598
29992,.14872439
51111,.065991797
72693,.083941527
57132,.15334482
41918,.06701193
36035,.2718251
27273,.20213325
39813,.16030143
43496,.069884904
41412,.11326958
98763,.099594012
42236,.17295977
50171,.093263358
44614,.17098524
31837,.19451143
68910,.045865554
90924,.054785538
26733,.34082827
67056,.085448667
37116,.1314498
80775,.082041323
42942,.077456251
26658,.28854173
93121,.07241834
70222,.051917188
43558,.076348305
68896,.089075632
32164,.18741013
53548,.036653757
105891,.044022102
42487,.15956978
37327,.072280511
37327,.072280511
74328,.069552645
31465,.31515977
64600,.054084346
27363,.32823795
69729,.087682709
81202,.051537696
50391,.12323736
40398,.079157859
35639,.30676198
52154,.073324434
34224,.20652503
41080,.11911976
29574,.32141125
85079,.064920969
59129,.092243232
58750,.053257313
62366,.1541567
46736,.22879563
85784,.099473663
33876,.24881363
53665,.11929975
72620,.054785538
81074,.080207504
82758,.17984819
29130,.13715562
63633,.084979646
36167,.090410687
44456,.186564
37278,.21618085
73692,.084534593
60270,.10395695
32150,.30890888
55634,.2430997
59634,.1006599
26077,.17892423
73364,.088626951
60083,.069786042
26824,.29405773
52055,.19316161
43024,.079157859
26534,.042014934
65743,.047466803
33851,.1196658
79384,.079974681
69743,.054171689
48047,.16306667
35709,.21322438
35065,.18795305
77556,.039761487
40000,.12446035
109240,.0074138222
75758,.10186023
22214,.13285594
25943,.14983308
35926,.27763522
80027,.031788956
43343,.18886428
27499,.27884156
39981,.13501692
72885,.042244747
32762,.30890888
81322,.12259604
41863,.10664091
72430,.046284661
50698,.13896024
39121,.099156335
35778,.27899915
64660,.14357051
62666,.065830611
74627,.080089003
43566,.11753294
59364,.072287567
62842,.096918561
54839,.069631159
77942,.095238976
30086,.22083671
29710,.21461198
30304,.26599863
80800,.056482621
32742,.1778312
34720,.072280511
72042,.093094893
36026,.071840011
22593,.24118823
36820,.26090431
73146,.072150357
26960,.2965489
81978,.061645072
79910,.12851802
39865,.20663086
21753,.14786956
31429,.14804795
45304,.063477136
79478,.021033991
41912,.088964023
51021,.066626117
46112,.17295977
29205,.29781908
73486,.11930891
60952,.07513427
34379,.16671976
24529,.25629669
50057,.036653757
83538,.069786042
44889,.11418016
76596,.075883657
47873,.28507173
35417,.12829348
77673,.053631745
98004,.020015579
50603,.099771857
27198,.13310117
53399,.19316161
54826,.033094261
28401,.14393766
58480,.14357051
31428,.25073358
62418,.043522436
79370,.063217096
48261,.076360203
47166,.186564
65155,.077419735
76827,.065477818
38555,.041547667
101134,.050496425
50000,.07225322
49975,.07225322
47595,.099771857
39679,.21026777
30335,.25711527
70834,.16264735
89091,.07720691
32000,.17295977
34698,.16808039
43711,.085621744
58266,.070284866
89256,.080207504
29530,.096738093
98361,.11848729
39131,.17429787
35488,.27717566
45036,.16160578
46819,.16160578
45391,.16160578
52306,.087916009
55070,.064138308
52169,.13621874
61428,.063477136
52880,.14222954
66038,.11929975
48291,.088497505
54184,.045026075
23344,.15317658
60727,.063305154
25310,.17582534
48334,.082102567
31351,.12721784
39295,.06970001
50000,.1541567
48576,.084048964
35812,.31152171
54025,.10513231
67105,.10266807
35316,.28286436
70395,.19049522
56822,.14875707
47304,.19221964
58285,.1278083
25486,.27763522
54036,.082162559
63776,.083473809
40194,.11683262
98963,.019012727
74735,.086615644
81356,.07937713
57198,.15988703
75089,.2000076
87844,.045593575
55509,.059970565
45302,.075282358
82206,.03296401
75424,.043461338
84085,.061818168
28662,.15563533
42782,.085812293
85811,.031325493
59126,.093490802
27376,.1573215
39811,.083677411
44454,.076145291
25950,.14872439
84066,.058404833
120433,.042784821
101401,.080207504
46482,.084745392
68368,.10081824
90345,.062515445
66994,.064509526
68592,.083207011
51616,.095238976
72659,.085142262
65974,.084029347
39414,.14968382
37694,.15615946
89445,.1135482
50261,.15807052
24363,.14872439
35674,.17071325
69841,.07506948
39513,.07077843
68552,.10116214
33880,.1843998
49353,.079457045
40955,.11502985
98822,.043720696
31873,.19055524
58344,.088249929
62450,.063477136
43068,.11410112
34747,.22384518
50568,.082526445
49560,.091198109
42934,.12314671
26327,.20996201
52195,.069048598
46123,.25679958
66667,.05916113
78846,.036180537
67841,.055060703
90177,.07937713
49997,.099918887
83226,.1104109
39584,.030606501
37791,.079263829
35439,.14089708
57972,.059542086
107226,.078447074
38021,.06977728
48772,.065739952
67956,.07628867
59706,.11718619
39359,.17859125
25652,.22086315
43782,.15061843
39176,.1741318
40242,.070883907
19458,.24269749
52580,.082526445
29804,.099156335
31771,.099156335
35466,.14129378
63722,.042705428
61401,.038963821
44517,.12839411
79919,.0056547602
21346,.21604897
66965,.075483873
79001,.064234674
33503,.042014934
64732,.063110881
41333,.16758148
39090,.11243256
34567,.32755166
86047,.055519078
81330,.082041323
48757,.13633496
39906,.22518913
35776,.13793167
48369,.11562433
30736,.20015919
60938,.074228399
62551,.050497565
36662,.30612388
39677,.1843998
54262,.2341917
61225,.050536737
30874,.19848308
42998,.18778384
38093,.16671976
100457,.063011646
80277,.062483817
42842,.072178863
32733,.10099443
48912,.14864051
55658,.05916113
85700,.086710952
102374,.019973373
58652,.060996689
28287,.14014469
37609,.11561567
104973,.061420314
35496,.11915993
31193,.14983308
82730,.046338473
70184,.067641288
43684,.17276537
63813,.064900078
35729,.15563533
50725,.11102022
45803,.088306777
83700,.073304877
39241,.18060772
27045,.17650905
65009,.061202899
91321,.04422643
40067,.075118802
63893,.090188675
69625,.03821905
44598,.10417544
110450,.059807997
43766,.08313287
68653,.046120767
47641,.16719888
48422,.074575633
68487,.09927398
44502,.079737499
27783,.16651168
38647,.26489145
29081,.17892423
47688,.18327287
46740,.053808015
41092,.079157859
79858,.07937713
79107,.076703854
43452,.068850055
47097,.072477967
25794,.1917958
56409,.041182816
49504,.065835357
91968,.020015579
56389,.076962762
29422,.25331134
42037,.17789842
69532,.07565891
40013,.26288426
49113,.028808353
82780,.051317289
49343,.1057302
32631,.11789448
31546,.14393766
76730,.085142262
37778,.22071774
54901,.11778792
55965,.16922528
59656,.20602287
27304,.072280511
40282,.16275653
30452,.16229959
42997,.10520025
44048,.10263998
49898,.083276063
28515,.16031712
96194,.098493576
33914,.20356195
27363,.29781908
60000,.21575999
45055,.10998849
55812,.1006599
80699,.097233877
58738,.14357051
94737,.020015579
22155,.05916113
73539,.086710952
36196,.15254439
42707,.15124798
29683,.28854173
28861,.095793352
46123,.071840011
30155,.17310977
28261,.17558661
56464,.10565563
26312,.3292622
65529,.063477136
96172,.02944041
112732,.04422643
78834,.02402713
74337,.087693639
38421,.17353821
85000,.047927722
43908,.056017313
87293,.047927722
26998,.13715562
127227,.044422515
75776,.069986001
38121,.24881363
42607,.078489728
60466,.09894529
23844,.16979441
89242,.055099864
42653,.10765718
49262,.08694578
61404,.10920221
35412,.16196892
40374,.072648779
39043,.25567302
60778,.094951913
32703,.17367339
46297,.15039957
34275,.33082056
65385,.055289086
87749,.03530962
42963,.098878324
39480,.11604624
51563,.096331753
36884,.1843998
70697,.0238954
57039,.13870075
49313,.087335482
36105,.09133628
103477,.063906342
47569,.17140056
60504,.075136945
45860,.17295977
35377,.075242653
30090,.14862245
51556,.09631592
47248,.14519642
53335,.1481352
35708,.19847189
29204,.16288994
114356,.04422643
50000,.12314671
35956,.17806952
62229,.10298686
75701,.039619375
55385,.13247891
46086,.067111231
89218,.1104109
53671,.076360203
50214,.093310267
114222,.050496425
50381,.10207922
26708,.20015919
37207,.22103018
35790,.1578335
59382,.065136887
68892,.084310122
33153,.16163282
81233,.049359396
87148,.02944041
46002,.10046341
43764,.17789842
43913,.072477967
24669,.21604897
67388,.063477136
45141,.084048964
50523,.10575505
51264,.079068415
78364,.037929948
26171,.22155219
37265,.10664091
44730,.062104106
41242,.21413046
34190,.25552714
82813,.057154957
39055,.14983308
51328,.069256343
33419,.19338901
54300,.10207922
57241,.094267473
85770,.095460303
30986,.17012763
56765,.094025433
35341,.16146977
18379,.24118823
57943,.10598321
60644,.064296432
58935,.071131177
63177,.058150079
32329,.16671976
38049,.17699479
34467,.11920024
73336,.013546349
70097,.032479536
48472,.099918887
103027,.061420314
43445,.25711527
113715,.041760683
55000,.28177112
43365,.10263998
55654,.06771981
86910,.03959782
35031,.16485927
41128,.25552714
37790,.12258846
41313,.1778312
32499,.17441571
44678,.13870075
60825,.055473175
48025,.10042297
82885,.11039306
25653,.33842239
28229,.22155219
85711,.011033444
64577,.063477136
52833,.076360203
62701,.041271783
71365,.086777963
32208,.27705938
32487,.27705938
41947,.10417544
63864,.06607087
57046,.11812858
32233,.27705938
35617,.13715562
81144,.052474745
89502,.11164672
41936,.10998849
51910,.06826099
41827,.10998849
21361,.17582534
30080,.068178982
36237,.18060772
48231,.10068417
85356,.044230815
27279,.19055524
53609,.11929975
37111,.21219578
68668,.10298686
36087,.14864051
46498,.10281185
27835,.22086315
34664,.22778612
94185,.053631745
50805,.07632111
47447,.15548973
20070,.35348079
75317,.14222954
42049,.3444705
38572,.15258889
65056,.087281942
54889,.051169991
62858,.090033308
